posting_id,posting_date,date_key,account_code,account_name,account_type,entry_type,amount,currency,reference
2512,"2024-01-29",20240129,"OPEX-300","Marketing & Advertising","Expense","Debit",5015.69,"GBP","GL-2025-002512"
2513,"2024-01-16",20240116,"COGS-200","Third-Party Infrastructure","COGS","Debit",902.63,"GBP","GL-2025-002513"
2514,"2024-09-24",20240924,"COGS-200","Third-Party Infrastructure","COGS","Debit",964.73,"GBP","GL-2025-002514"
2515,"2026-04-05",20260405,"OPEX-200","Office Lease & Utilities","Expense","Debit",2654.63,"GBP","GL-2025-002515"
2516,"2026-02-06",20260206,"COGS-200","Third-Party Infrastructure","COGS","Debit",4324.32,"GBP","GL-2025-002516"
2517,"2025-04-21",20250421,"OPEX-300","Marketing & Advertising","Expense","Debit",2886.7,"GBP","GL-2025-002517"
2518,"2025-05-10",20250510,"OPEX-200","Office Lease & Utilities","Expense","Debit",4498.91,"GBP","GL-2025-002518"
2519,"2025-07-09",20250709,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",2003.71,"GBP","GL-2025-002519"
2520,"2025-02-01",20250201,"TAX-100","Corporate & VAT Tax","Tax","Debit",3327.11,"GBP","GL-2025-002520"
2521,"2024-11-28",20241128,"OPEX-200","Office Lease & Utilities","Expense","Debit",4868.06,"GBP","GL-2025-002521"
2522,"2024-12-18",20241218,"OPEX-200","Office Lease & Utilities","Expense","Debit",2965.38,"GBP","GL-2025-002522"
2523,"2024-01-23",20240123,"OPEX-100","Salaries & Payroll","Expense","Debit",1191.1,"GBP","GL-2025-002523"
2524,"2024-07-12",20240712,"REV-100","Operating Revenue","Revenue","Credit",859.11,"GBP","GL-2025-002524"
2525,"2025-08-18",20250818,"TAX-100","Corporate & VAT Tax","Tax","Debit",915.87,"GBP","GL-2025-002525"
2526,"2024-02-26",20240226,"COGS-200","Third-Party Infrastructure","COGS","Debit",692.01,"GBP","GL-2025-002526"
2527,"2025-12-01",20251201,"OPEX-100","Salaries & Payroll","Expense","Debit",3374.22,"GBP","GL-2025-002527"
2528,"2026-06-09",20260609,"OPEX-200","Office Lease & Utilities","Expense","Debit",2704.85,"GBP","GL-2025-002528"
2529,"2024-05-15",20240515,"COGS-100","Direct Material Costs","COGS","Debit",5030.14,"GBP","GL-2025-002529"
2530,"2024-07-13",20240713,"OPEX-200","Office Lease & Utilities","Expense","Debit",2535.15,"GBP","GL-2025-002530"
2531,"2024-11-26",20241126,"REV-100","Operating Revenue","Revenue","Credit",573.99,"GBP","GL-2025-002531"
2532,"2025-07-12",20250712,"COGS-200","Third-Party Infrastructure","COGS","Debit",2829.59,"GBP","GL-2025-002532"
2533,"2026-02-17",20260217,"OPEX-100","Salaries & Payroll","Expense","Debit",3473.41,"GBP","GL-2025-002533"
2534,"2025-02-16",20250216,"REV-100","Operating Revenue","Revenue","Credit",2542.15,"GBP","GL-2025-002534"
2535,"2025-12-03",20251203,"OPEX-200","Office Lease & Utilities","Expense","Debit",1698.65,"GBP","GL-2025-002535"
2536,"2025-09-12",20250912,"COGS-100","Direct Material Costs","COGS","Debit",2807.41,"GBP","GL-2025-002536"
2537,"2026-06-21",20260621,"COGS-100","Direct Material Costs","COGS","Debit",3689.11,"GBP","GL-2025-002537"
2538,"2024-10-15",20241015,"REV-200","Services Revenue","Revenue","Credit",4945.89,"GBP","GL-2025-002538"
2539,"2025-03-27",20250327,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",4724.85,"GBP","GL-2025-002539"
2540,"2024-09-01",20240901,"COGS-100","Direct Material Costs","COGS","Debit",702.59,"GBP","GL-2025-002540"
2541,"2024-05-22",20240522,"REV-200","Services Revenue","Revenue","Credit",1485.14,"GBP","GL-2025-002541"
2542,"2025-07-22",20250722,"REV-200","Services Revenue","Revenue","Credit",2116.71,"GBP","GL-2025-002542"
2543,"2025-11-10",20251110,"REV-100","Operating Revenue","Revenue","Credit",1967.64,"GBP","GL-2025-002543"
2544,"2025-09-11",20250911,"COGS-100","Direct Material Costs","COGS","Debit",2644.55,"GBP","GL-2025-002544"
2545,"2026-02-07",20260207,"TAX-100","Corporate & VAT Tax","Tax","Debit",2506.84,"GBP","GL-2025-002545"
2546,"2025-03-21",20250321,"REV-100","Operating Revenue","Revenue","Credit",3408.04,"GBP","GL-2025-002546"
2547,"2026-01-23",20260123,"REV-100","Operating Revenue","Revenue","Credit",4673.7,"GBP","GL-2025-002547"
2548,"2024-01-31",20240131,"COGS-200","Third-Party Infrastructure","COGS","Debit",4567.79,"GBP","GL-2025-002548"
2549,"2025-01-02",20250102,"COGS-200","Third-Party Infrastructure","COGS","Debit",2585.14,"GBP","GL-2025-002549"
2550,"2025-10-25",20251025,"REV-100","Operating Revenue","Revenue","Credit",4604.34,"GBP","GL-2025-002550"
2551,"2025-09-06",20250906,"OPEX-200","Office Lease & Utilities","Expense","Debit",4801.3,"GBP","GL-2025-002551"
2552,"2026-05-29",20260529,"OPEX-100","Salaries & Payroll","Expense","Debit",4846.54,"GBP","GL-2025-002552"
2553,"2024-08-12",20240812,"COGS-200","Third-Party Infrastructure","COGS","Debit",3672.62,"GBP","GL-2025-002553"
2554,"2025-09-19",20250919,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",2600.65,"GBP","GL-2025-002554"
2555,"2024-03-11",20240311,"OPEX-300","Marketing & Advertising","Expense","Debit",572.59,"GBP","GL-2025-002555"
2556,"2024-11-10",20241110,"COGS-100","Direct Material Costs","COGS","Debit",4500.69,"GBP","GL-2025-002556"
2557,"2025-03-25",20250325,"TAX-100","Corporate & VAT Tax","Tax","Debit",4920.38,"GBP","GL-2025-002557"
2558,"2024-05-19",20240519,"OPEX-100","Salaries & Payroll","Expense","Debit",288.15,"GBP","GL-2025-002558"
2559,"2024-07-06",20240706,"REV-200","Services Revenue","Revenue","Credit",1287.47,"GBP","GL-2025-002559"
2560,"2024-11-25",20241125,"COGS-100","Direct Material Costs","COGS","Debit",3738.03,"GBP","GL-2025-002560"
2561,"2024-01-12",20240112,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",804.38,"GBP","GL-2025-002561"
2562,"2024-02-06",20240206,"REV-100","Operating Revenue","Revenue","Credit",2831.56,"GBP","GL-2025-002562"
2563,"2026-01-15",20260115,"REV-100","Operating Revenue","Revenue","Credit",1106.53,"GBP","GL-2025-002563"
2564,"2024-07-20",20240720,"TAX-100","Corporate & VAT Tax","Tax","Debit",3674.01,"GBP","GL-2025-002564"
2565,"2024-07-04",20240704,"OPEX-300","Marketing & Advertising","Expense","Debit",3775.9,"GBP","GL-2025-002565"
2566,"2026-06-16",20260616,"REV-200","Services Revenue","Revenue","Credit",1904.01,"GBP","GL-2025-002566"
2567,"2025-06-02",20250602,"COGS-200","Third-Party Infrastructure","COGS","Debit",1348.6,"GBP","GL-2025-002567"
2568,"2026-03-25",20260325,"TAX-100","Corporate & VAT Tax","Tax","Debit",3475.95,"GBP","GL-2025-002568"
2569,"2025-08-13",20250813,"COGS-200","Third-Party Infrastructure","COGS","Debit",3975.37,"GBP","GL-2025-002569"
2570,"2024-10-04",20241004,"OPEX-200","Office Lease & Utilities","Expense","Debit",2514.98,"GBP","GL-2025-002570"
2571,"2025-05-22",20250522,"TAX-100","Corporate & VAT Tax","Tax","Debit",122.64,"GBP","GL-2025-002571"
2572,"2024-04-28",20240428,"OPEX-100","Salaries & Payroll","Expense","Debit",4303.4,"GBP","GL-2025-002572"
2573,"2024-11-01",20241101,"OPEX-300","Marketing & Advertising","Expense","Debit",1283.1,"GBP","GL-2025-002573"
2574,"2026-05-11",20260511,"OPEX-300","Marketing & Advertising","Expense","Debit",3277.59,"GBP","GL-2025-002574"
2575,"2025-04-28",20250428,"OPEX-200","Office Lease & Utilities","Expense","Debit",997.35,"GBP","GL-2025-002575"
2576,"2024-10-18",20241018,"OPEX-100","Salaries & Payroll","Expense","Debit",2934.69,"GBP","GL-2025-002576"
2577,"2024-04-16",20240416,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",1669.05,"GBP","GL-2025-002577"
2578,"2024-06-12",20240612,"TAX-100","Corporate & VAT Tax","Tax","Debit",566.77,"GBP","GL-2025-002578"
2579,"2026-06-28",20260628,"REV-200","Services Revenue","Revenue","Credit",528.71,"GBP","GL-2025-002579"
2580,"2024-10-08",20241008,"TAX-100","Corporate & VAT Tax","Tax","Debit",1927.54,"GBP","GL-2025-002580"
2581,"2026-01-23",20260123,"OPEX-200","Office Lease & Utilities","Expense","Debit",1617.74,"GBP","GL-2025-002581"
2582,"2025-07-19",20250719,"REV-100","Operating Revenue","Revenue","Credit",4215.27,"GBP","GL-2025-002582"
2583,"2024-10-15",20241015,"COGS-100","Direct Material Costs","COGS","Debit",5030.22,"GBP","GL-2025-002583"
2584,"2026-04-20",20260420,"REV-100","Operating Revenue","Revenue","Credit",4170.41,"GBP","GL-2025-002584"
2585,"2024-09-23",20240923,"TAX-100","Corporate & VAT Tax","Tax","Debit",3926.5,"GBP","GL-2025-002585"
2586,"2026-04-12",20260412,"REV-100","Operating Revenue","Revenue","Credit",1621.17,"GBP","GL-2025-002586"
2587,"2025-07-10",20250710,"COGS-200","Third-Party Infrastructure","COGS","Debit",339.2,"GBP","GL-2025-002587"
2588,"2025-03-19",20250319,"COGS-200","Third-Party Infrastructure","COGS","Debit",4333.62,"GBP","GL-2025-002588"
2589,"2025-03-27",20250327,"TAX-100","Corporate & VAT Tax","Tax","Debit",1000.68,"GBP","GL-2025-002589"
2590,"2025-07-28",20250728,"COGS-200","Third-Party Infrastructure","COGS","Debit",3754.78,"GBP","GL-2025-002590"
2591,"2024-10-17",20241017,"REV-100","Operating Revenue","Revenue","Credit",1642.42,"GBP","GL-2025-002591"
2592,"2025-12-17",20251217,"OPEX-200","Office Lease & Utilities","Expense","Debit",4264.19,"GBP","GL-2025-002592"
2593,"2024-06-15",20240615,"OPEX-200","Office Lease & Utilities","Expense","Debit",1841.58,"GBP","GL-2025-002593"
2594,"2025-01-02",20250102,"COGS-200","Third-Party Infrastructure","COGS","Debit",3412.88,"GBP","GL-2025-002594"
2595,"2025-03-16",20250316,"REV-100","Operating Revenue","Revenue","Credit",1308.76,"GBP","GL-2025-002595"
2596,"2026-02-15",20260215,"TAX-100","Corporate & VAT Tax","Tax","Debit",4579.34,"GBP","GL-2025-002596"
2597,"2024-03-26",20240326,"REV-100","Operating Revenue","Revenue","Credit",3853.93,"GBP","GL-2025-002597"
2598,"2025-09-15",20250915,"COGS-100","Direct Material Costs","COGS","Debit",1289.92,"GBP","GL-2025-002598"
2599,"2025-04-15",20250415,"OPEX-300","Marketing & Advertising","Expense","Debit",4710.4,"GBP","GL-2025-002599"
2600,"2024-10-12",20241012,"REV-100","Operating Revenue","Revenue","Credit",4530,"GBP","GL-2025-002600"
2601,"2025-04-21",20250421,"OPEX-100","Salaries & Payroll","Expense","Debit",708.03,"GBP","GL-2025-002601"
2602,"2025-02-14",20250214,"COGS-100","Direct Material Costs","COGS","Debit",4361.42,"GBP","GL-2025-002602"
2603,"2025-04-07",20250407,"REV-200","Services Revenue","Revenue","Credit",4216.7,"GBP","GL-2025-002603"
2604,"2025-12-14",20251214,"OPEX-200","Office Lease & Utilities","Expense","Debit",1364.75,"GBP","GL-2025-002604"
2605,"2024-05-02",20240502,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",693.03,"GBP","GL-2025-002605"
2606,"2026-03-26",20260326,"COGS-200","Third-Party Infrastructure","COGS","Debit",4165.19,"GBP","GL-2025-002606"
2607,"2024-11-28",20241128,"OPEX-200","Office Lease & Utilities","Expense","Debit",977.72,"GBP","GL-2025-002607"
2608,"2024-02-13",20240213,"REV-200","Services Revenue","Revenue","Credit",4238.17,"GBP","GL-2025-002608"
2609,"2025-08-08",20250808,"COGS-200","Third-Party Infrastructure","COGS","Debit",4530.76,"GBP","GL-2025-002609"
2610,"2025-07-23",20250723,"COGS-200","Third-Party Infrastructure","COGS","Debit",3131.05,"GBP","GL-2025-002610"
2611,"2024-08-05",20240805,"COGS-100","Direct Material Costs","COGS","Debit",1541.06,"GBP","GL-2025-002611"
2612,"2025-04-20",20250420,"COGS-200","Third-Party Infrastructure","COGS","Debit",3709.45,"GBP","GL-2025-002612"
2613,"2024-05-16",20240516,"OPEX-100","Salaries & Payroll","Expense","Debit",627.35,"GBP","GL-2025-002613"
2614,"2024-03-06",20240306,"COGS-200","Third-Party Infrastructure","COGS","Debit",538.75,"GBP","GL-2025-002614"
2615,"2024-12-31",20241231,"COGS-100","Direct Material Costs","COGS","Debit",1650.4,"GBP","GL-2025-002615"
2616,"2025-12-18",20251218,"TAX-100","Corporate & VAT Tax","Tax","Debit",1784.92,"GBP","GL-2025-002616"
2617,"2026-02-17",20260217,"OPEX-100","Salaries & Payroll","Expense","Debit",4356.79,"GBP","GL-2025-002617"
2618,"2024-08-08",20240808,"OPEX-300","Marketing & Advertising","Expense","Debit",671.51,"GBP","GL-2025-002618"
2619,"2024-12-15",20241215,"REV-200","Services Revenue","Revenue","Credit",1041.97,"GBP","GL-2025-002619"
2620,"2025-08-10",20250810,"COGS-100","Direct Material Costs","COGS","Debit",2212.93,"GBP","GL-2025-002620"
2621,"2025-06-28",20250628,"COGS-100","Direct Material Costs","COGS","Debit",3439.1,"GBP","GL-2025-002621"
2622,"2025-08-29",20250829,"OPEX-200","Office Lease & Utilities","Expense","Debit",776.67,"GBP","GL-2025-002622"
2623,"2024-06-01",20240601,"COGS-100","Direct Material Costs","COGS","Debit",3702.87,"GBP","GL-2025-002623"
2624,"2024-03-02",20240302,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",4581.46,"GBP","GL-2025-002624"
2625,"2024-08-19",20240819,"OPEX-100","Salaries & Payroll","Expense","Debit",3468.2,"GBP","GL-2025-002625"
2626,"2025-09-07",20250907,"OPEX-100","Salaries & Payroll","Expense","Debit",1074.5,"GBP","GL-2025-002626"
2627,"2026-04-21",20260421,"TAX-100","Corporate & VAT Tax","Tax","Debit",1402.99,"GBP","GL-2025-002627"
2628,"2025-11-29",20251129,"OPEX-100","Salaries & Payroll","Expense","Debit",1105.47,"GBP","GL-2025-002628"
2629,"2026-06-18",20260618,"OPEX-300","Marketing & Advertising","Expense","Debit",4542.26,"GBP","GL-2025-002629"
2630,"2025-01-18",20250118,"COGS-100","Direct Material Costs","COGS","Debit",1075.41,"GBP","GL-2025-002630"
2631,"2024-12-07",20241207,"OPEX-100","Salaries & Payroll","Expense","Debit",5068.53,"GBP","GL-2025-002631"
2632,"2025-05-31",20250531,"REV-100","Operating Revenue","Revenue","Credit",2146.88,"GBP","GL-2025-002632"
2633,"2025-09-12",20250912,"COGS-200","Third-Party Infrastructure","COGS","Debit",860.52,"GBP","GL-2025-002633"
2634,"2024-12-11",20241211,"OPEX-300","Marketing & Advertising","Expense","Debit",318.23,"GBP","GL-2025-002634"
2635,"2025-09-04",20250904,"TAX-100","Corporate & VAT Tax","Tax","Debit",4899.48,"GBP","GL-2025-002635"
2636,"2025-09-27",20250927,"OPEX-100","Salaries & Payroll","Expense","Debit",725.94,"GBP","GL-2025-002636"
2637,"2024-11-17",20241117,"REV-100","Operating Revenue","Revenue","Credit",1695.35,"GBP","GL-2025-002637"
2638,"2024-04-19",20240419,"REV-200","Services Revenue","Revenue","Credit",4559.49,"GBP","GL-2025-002638"
2639,"2024-09-01",20240901,"TAX-100","Corporate & VAT Tax","Tax","Debit",5021.79,"GBP","GL-2025-002639"
2640,"2026-05-25",20260525,"OPEX-300","Marketing & Advertising","Expense","Debit",3167.07,"GBP","GL-2025-002640"
2641,"2024-12-23",20241223,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",4289.83,"GBP","GL-2025-002641"
2642,"2026-01-03",20260103,"COGS-200","Third-Party Infrastructure","COGS","Debit",1980.49,"GBP","GL-2025-002642"
2643,"2024-12-01",20241201,"OPEX-100","Salaries & Payroll","Expense","Debit",4893.78,"GBP","GL-2025-002643"
2644,"2024-08-03",20240803,"COGS-200","Third-Party Infrastructure","COGS","Debit",4089.7,"GBP","GL-2025-002644"
2645,"2025-07-10",20250710,"COGS-200","Third-Party Infrastructure","COGS","Debit",4861.32,"GBP","GL-2025-002645"
2646,"2024-05-08",20240508,"REV-200","Services Revenue","Revenue","Credit",2405.25,"GBP","GL-2025-002646"
2647,"2025-01-21",20250121,"REV-200","Services Revenue","Revenue","Credit",4518.26,"GBP","GL-2025-002647"
2648,"2026-05-25",20260525,"TAX-100","Corporate & VAT Tax","Tax","Debit",3279.58,"GBP","GL-2025-002648"
2649,"2024-11-29",20241129,"REV-100","Operating Revenue","Revenue","Credit",2210.38,"GBP","GL-2025-002649"
2650,"2026-05-02",20260502,"COGS-200","Third-Party Infrastructure","COGS","Debit",2802.36,"GBP","GL-2025-002650"
2651,"2024-06-29",20240629,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",3445.17,"GBP","GL-2025-002651"
2652,"2026-02-03",20260203,"OPEX-300","Marketing & Advertising","Expense","Debit",3162.73,"GBP","GL-2025-002652"
2653,"2025-11-04",20251104,"OPEX-300","Marketing & Advertising","Expense","Debit",1953.94,"GBP","GL-2025-002653"
2654,"2026-03-14",20260314,"REV-100","Operating Revenue","Revenue","Credit",3386.97,"GBP","GL-2025-002654"
2655,"2026-05-20",20260520,"REV-200","Services Revenue","Revenue","Credit",2611.64,"GBP","GL-2025-002655"
2656,"2024-03-02",20240302,"COGS-100","Direct Material Costs","COGS","Debit",4422.9,"GBP","GL-2025-002656"
2657,"2025-10-12",20251012,"TAX-100","Corporate & VAT Tax","Tax","Debit",3518.49,"GBP","GL-2025-002657"
2658,"2025-05-14",20250514,"OPEX-200","Office Lease & Utilities","Expense","Debit",3580.39,"GBP","GL-2025-002658"
2659,"2024-07-16",20240716,"REV-100","Operating Revenue","Revenue","Credit",3776.46,"GBP","GL-2025-002659"
2660,"2024-08-10",20240810,"OPEX-200","Office Lease & Utilities","Expense","Debit",2319.52,"GBP","GL-2025-002660"
2661,"2025-06-04",20250604,"COGS-200","Third-Party Infrastructure","COGS","Debit",1549.38,"GBP","GL-2025-002661"
2662,"2024-08-22",20240822,"COGS-200","Third-Party Infrastructure","COGS","Debit",1353.63,"GBP","GL-2025-002662"
2663,"2024-12-15",20241215,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",4178.93,"GBP","GL-2025-002663"
2664,"2024-06-04",20240604,"OPEX-300","Marketing & Advertising","Expense","Debit",1812,"GBP","GL-2025-002664"
2665,"2024-12-27",20241227,"COGS-100","Direct Material Costs","COGS","Debit",2995.15,"GBP","GL-2025-002665"
2666,"2025-09-22",20250922,"REV-100","Operating Revenue","Revenue","Credit",4328.44,"GBP","GL-2025-002666"
2667,"2024-01-11",20240111,"COGS-100","Direct Material Costs","COGS","Debit",3932.73,"GBP","GL-2025-002667"
2668,"2025-11-27",20251127,"COGS-100","Direct Material Costs","COGS","Debit",2639.71,"GBP","GL-2025-002668"
2669,"2024-08-20",20240820,"REV-100","Operating Revenue","Revenue","Credit",3408.46,"GBP","GL-2025-002669"
2670,"2025-05-11",20250511,"OPEX-300","Marketing & Advertising","Expense","Debit",4969.68,"GBP","GL-2025-002670"
2671,"2024-04-01",20240401,"OPEX-200","Office Lease & Utilities","Expense","Debit",1333.22,"GBP","GL-2025-002671"
2672,"2025-06-14",20250614,"REV-100","Operating Revenue","Revenue","Credit",3143.14,"GBP","GL-2025-002672"
2673,"2025-12-24",20251224,"OPEX-300","Marketing & Advertising","Expense","Debit",1091.63,"GBP","GL-2025-002673"
2674,"2024-01-30",20240130,"OPEX-200","Office Lease & Utilities","Expense","Debit",501.92,"GBP","GL-2025-002674"
2675,"2025-05-21",20250521,"OPEX-300","Marketing & Advertising","Expense","Debit",4818.23,"GBP","GL-2025-002675"
2676,"2026-06-04",20260604,"OPEX-100","Salaries & Payroll","Expense","Debit",2907.02,"GBP","GL-2025-002676"
2677,"2024-11-28",20241128,"REV-200","Services Revenue","Revenue","Credit",572.88,"GBP","GL-2025-002677"
2678,"2025-01-30",20250130,"REV-200","Services Revenue","Revenue","Credit",2578.82,"GBP","GL-2025-002678"
2679,"2025-11-08",20251108,"COGS-200","Third-Party Infrastructure","COGS","Debit",4401.24,"GBP","GL-2025-002679"
2680,"2024-12-16",20241216,"OPEX-300","Marketing & Advertising","Expense","Debit",2144.48,"GBP","GL-2025-002680"
2681,"2024-02-17",20240217,"REV-200","Services Revenue","Revenue","Credit",4075.38,"GBP","GL-2025-002681"
2682,"2026-06-25",20260625,"OPEX-200","Office Lease & Utilities","Expense","Debit",2392.86,"GBP","GL-2025-002682"
2683,"2025-07-17",20250717,"REV-200","Services Revenue","Revenue","Credit",188.25,"GBP","GL-2025-002683"
2684,"2026-05-20",20260520,"REV-200","Services Revenue","Revenue","Credit",3438.23,"GBP","GL-2025-002684"
2685,"2024-01-29",20240129,"REV-200","Services Revenue","Revenue","Credit",3297.05,"GBP","GL-2025-002685"
2686,"2025-05-20",20250520,"REV-200","Services Revenue","Revenue","Credit",3463.6,"GBP","GL-2025-002686"
2687,"2026-02-13",20260213,"COGS-100","Direct Material Costs","COGS","Debit",2555.7,"GBP","GL-2025-002687"
2688,"2024-04-13",20240413,"REV-100","Operating Revenue","Revenue","Credit",4173.86,"GBP","GL-2025-002688"
2689,"2025-11-13",20251113,"OPEX-100","Salaries & Payroll","Expense","Debit",3009.94,"GBP","GL-2025-002689"
2690,"2026-04-19",20260419,"OPEX-200","Office Lease & Utilities","Expense","Debit",1699.87,"GBP","GL-2025-002690"
2691,"2025-03-25",20250325,"COGS-100","Direct Material Costs","COGS","Debit",4867.88,"GBP","GL-2025-002691"
2692,"2026-06-18",20260618,"OPEX-100","Salaries & Payroll","Expense","Debit",4730.95,"GBP","GL-2025-002692"
